uID;Name;Firma;Alternativname;Quelle
140;Universität Wuppertal;Fritz Winter;;http://www.stipendien.uni-wuppertal.de/deutschlandstipendium/aktive-foerderer.html
150;Fernuniversität Hagen;MEDICE;;http://www.fernuni-hagen.de/studium/stipendium/info_studierende.shtml
150;Fernuniversität Hagen;Sparkasse Hagen;;http://www.fernuni-hagen.de/studium/stipendium/info_studierende.shtml
150;Fernuniversität Hagen;FALKE KGaA;;http://www.fernuni-hagen.de/studium/stipendium/info_studierende.shtml
150;Fernuniversität Hagen;Risse + Wilke Kaltband GmbH & Co KG;;http://www.fernuni-hagen.de/studium/stipendium/info_studierende.shtml
150;Fernuniversität Hagen;Südwestfälische Industrie- und Handelskammer zu Hagen;;http://www.fernuni-hagen.de/studium/stipendium/info_studierende.shtml
910;Deutsche Hochschule der Polizei, Münster;;;
1081;Ruhr-Universität Bochum (ohne Klinikum);Allgemeines Krankenhaus Hagen gem. GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Avasition GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Bank für Kirche und Caritas eG;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);BKK;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);BOWI - Vereinigung Bochumer Wirtschaftswissenschaftler e.V.;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Breuer Motoren GmbH & Co. KG;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Brunel;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Bürger-Spannel, Marion und Helmut Spannel;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Bürkner, Dr. Hans-Paul;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Busse von Colbe, Prof. Dr. Walther;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);BWG Bergwerk- und Walzwerk-Maschinenbau GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Darmstadt, Dres. Christel und Helmut;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Degenhardt, Almut und Michael Seltmann;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Deloitte & Touche;Deloitte-Stiftung;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Deutsche Bundesbank;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Deutscher Akademikerinnenbund e.V.;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Dr. Becker Klinikgesellschaft mbH & Co. KG;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);EMU Institut für Energie-, System-, Material- und Umwelttechnik e.V.;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Ernst & Young;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Eugen-Gutmann-Gesellschaft e.V.;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Evonik;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Fasel-Stiftung;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Ferchau Engineering ;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Forschungsgesellschaft KIB;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Gebr. Eickhoff Maschinenfabrik und Eisengießerei GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Hertie-Stiftung;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Gesellschaft zur Förderung der Katholisch-Theologischen Fakultät der RUB e.V.;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Geugelin, Arne;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Halfen GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Hans-Jürgen Schulz-Stiftung;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Herner Sparkasse;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Herrenknecht AG;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Hochtief;Hochtief Solutions AG;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Horst Görtz Stiftung;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Hüpen, Prof. Dr. Rolf und Angelika J.;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Ingenieursozietät Schürmann - Kindmann und Partner GbR;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Joop, Dr. Otfried;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Klinikum Vest GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Köhler-Stiftung;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Konrad Krieger Stiftung;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Konze-Thomas, Dr. Beate;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);KROHNE Messtechnik GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Lions Club Bochum;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Lions Club Herbede-Sprockhövel;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Lions Hilfswerk Bochum-Ruhr;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Lions Hilfswerk Wattenscheid e.V.;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Marquardt, Dr. Klaus und Brigitte;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Maschinenfabrik Köppern GmbH & Co. KG;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Mauer, Ludwig und Mechthild;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Medizinische Gesellschaft Bochum;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);MLP AG;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Neuroth, Frank;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Nolte, Prof. Dr. Helmut;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);NRW Bank;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);NWB Verlag GmbH & Co. KG;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Paul Pleiger Maschinenfabrik GmbH & Co. KG;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);phenox GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);phi-Consulting GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Prosper-Hospital gGmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);RAG;RAG Aktiengesellschaft;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);RGM Holding GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);RIM - Research In Motion Deutschland GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Rivera-Stiftung;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Bosch;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Rotary Club Bochum;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Rotary Club Bochum-Hellweg;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Rotary Club Bochum-Rechen;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Rotary Club Witten;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Rubitec GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Rudolf Chaudoire-Stiftung;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Ruth und Gert Massenberg-Stiftung;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Scienlab electronic systems GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Sensolytics GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Sparkasse Bochum;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Stadtwerke Bochum;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Stiftung der Ruhr-Universität Bochum;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Stiftung Pro Bochum;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Stiftungsfonds Kirche und Caritas der Bank im Bistum Essen;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);ThyssenKrupp;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Verein zur Förderung der Chemie und Biochemie an der RUB;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Verein zur Förderung des Bereichs Verkehrswesen an der RUB e.V.;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Vinnolit GmbH & Co. KG;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Vorwerk;Vorwerk Elektrowerke GmbH & Co. KG;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Wassermann, Prof. Dr. Gordon und Brigitte;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Weiler, Prof. Dr. Elmar;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Werchau, Prof. Dr. Hermann;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Winkelmann Hörakustik;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Winkler, Prof. Dr. Ulrich und Rosemarie;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1081;Ruhr-Universität Bochum (ohne Klinikum);Zerna Planen und Prüfen GmbH;;http://www.ruhr-uni-bochum.de/bildungsfonds/unsere-foerderer/foerderer_12-13.html
1091;Universität Bonn (ohne Klinikum);;;
1101;Universität Düsseldorf (ohne Klinikum);;;
1111;Universität zu Köln (ohne Klinikum);DEG - Deutsche Investitions- und Entwicklungsgesellschaft mbH;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);ERGO Versicherungsgruppe AG;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Evonik;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Harald und Gertrud Kühnen Stiftung;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Bayer;Bayer-Stiftungen;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Bertelsmann;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);LANXESS;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Thurn und Taxis Consulting AG;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Amgen;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Dr. Dirk Baier Stiftung;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Henkel;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);IBM;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Kölner Verkehrs-Betriebe AG;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Santander Universitäten;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Sparkasse KölnBonn;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Stadtwerke Köln GmbH;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Stiftung Macaria;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);TüV Rheinland;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Opel;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Ampega Investment GmbH;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Arendt & Medernach;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);A.S. Création Tapetenstiftung;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Association des Juristes Paris-Cologne;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);BNP PARIBAS LEASE GROUP S.A.;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Boehringer Ingelheim;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Canada Life Assurance Europe Limited;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Currenta GmbH & Co. OHG;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);d-fine Gmbh;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Elvinger, Hoss & Prussen;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);EMP Planungsgesellschaft für Prozeöautomation mbH;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Ernst & Young;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Flughafen Köln/Bonn GmbH;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);fgs - Verein zur Förderung des Gasthörer- und Seniorenstudiums an der Universität zu Köln e.V.;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Gemeinnützige Stiftung der Familie Gude;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Gerolsteiner Brunnen GmbH & Co. KG;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);GruPrax e.V. - Verein zur Förderung der Wissenschaft und Praxis im Gewerblichen Rechtsschutz und Urheberrecht;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Haus Kölscher Brautradition - Ein Unternehmen der Radeberger Gruppe KG;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);INEOS Köln GmbH;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);InterScience GmbH - Partner für Wissenschaft und Wirtschaft;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);JT International Germany;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Klinikum Leverkusen gGmbH;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Kreissparkasse Köln;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Mitglieder von KölnAlumni - Freunde und Förderer der Universität zu Köln e. V.;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Koelnmesse GmbH;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Linklaters LLP;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Lionsclubs Köln Caligula;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Meda;Meda Manufacturing GmbH;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);NETCOLOGNE Gesellschaft für Telekommunikation mbH;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);NRW Bank;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);PepperMINT;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Career-Women in Motion e.V.;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Pernod Ricard Deutschland GmbH;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Rechtsanwälte Lampmann, Haberkamm & Rosenbaum Partnerschaft;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);REWE Group;REWE Zentralfinanz eG;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);Studienstiftung Markommania-Franco-Guestphalia;;http://www.portal.uni-koeln.de/3651.html
1111;Universität zu Köln (ohne Klinikum);VON DER SEIPEN & STEINBERG Rechtsanwälte ;;http://www.portal.uni-koeln.de/3651.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Sybille Hahne-Stiftung;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Universitätsgesellschaft Münster e.V.;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Verein zur Förderung des Zentrums für Niederlande-Studien der Westfälischen Wilhelms-Universität in Münster e.V.;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);adesso;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);A.S.I. Wirtschaftsberatung AG;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);AWA-Aussenwirtschafts-Akademie GmbH;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);BabyOne GmbH;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);BASF;BASF Coatings GmbH;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);BASF;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Bertelsmann;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Biesterfeld Spezialchemie GmbH;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);buw;buw Holding GmbH;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);CLAAS;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Commerzbank;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);CURACON GmbH;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Currenta GmbH & Co. OHG;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Deutsche Apotheker- und ärztebank;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Deutsche Bundesbank;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Deutsche Telekom;Deutsche Telekom AG;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);DMI GmbH & Co. KG;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);eCAPITAL AG;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Elster Group;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Ernst & Young;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);FMO Flughafen Münster/Osnabrück GmbH;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Franz HANIEL & Cie. GmbH;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);GAD eG;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);GASCADE Gastransport GmbH;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);GEHE Pharma Handel GmbH;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Gilhaus Eventmarketing GmbH;;http://www.uni-muenster.de/protalent/index.html
1121;WWU Westfälische Wilhems-Universität Münster (ohne Klinikum);Henkel;;http://www.uni-muenster.de/protalent/index.html
